age,gender,race,education,occupation,hours_per_week,capital_gain,capital_loss,predicted_label,true_label
40,Female,White,HS-grad,Sales,31,0,0,0,0
42,Male,White,Masters,Prof-specialty,47,1108,0,1,1
60,Male,White,Bachelors,Prof-specialty,60,0,0,1,1
36,Male,White,Bachelors,Adm-clerical,40,0,0,1,0
22,Male,White,HS-grad,Adm-clerical,31,0,0,0,0
28,Female,White,Some-college,Exec-managerial,41,0,0,0,0
29,Male,White,HS-grad,Exec-managerial,49,0,0,0,0
27,Female,White,HS-grad,Prof-specialty,46,0,0,0,0
25,Male,White,Doctorate,Other-service,67,0,0,1,1
41,Male,Black,Masters,Craft-repair,32,0,0,1,1
45,Male,White,HS-grad,Exec-managerial,42,0,0,0,0
58,Male,White,HS-grad,Prof-specialty,55,0,0,0,0
53,Male,White,Bachelors,Other-service,54,0,0,1,1
54,Male,White,Some-college,Other-service,20,0,0,0,0
38,Male,White,Bachelors,Adm-clerical,39,0,0,1,1
25,Male,White,HS-grad,Other-service,54,0,0,0,0
26,Male,White,Bachelors,Sales,68,0,0,1,1
64,Male,White,Bachelors,Adm-clerical,47,0,0,1,1
32,Female,Other,Some-college,Adm-clerical,36,0,0,0,0
63,Male,White,Bachelors,Sales,29,0,0,0,1
57,Female,Black,Bachelors,Adm-clerical,62,0,0,0,0
35,Male,White,HS-grad,Exec-managerial,47,0,0,0,0
59,Male,White,Bachelors,Adm-clerical,31,16327,0,1,1
37,Male,White,Bachelors,Sales,37,0,0,1,0
23,Male,White,Some-college,Prof-specialty,43,0,0,0,0
29,Male,Black,Some-college,Prof-specialty,45,0,0,0,0
19,Male,White,Some-college,Prof-specialty,31,0,0,0,0
24,Male,White,Some-college,Sales,33,0,1378,0,0
33,Male,White,Masters,Sales,23,0,0,1,1
20,Female,White,Bachelors,Exec-managerial,50,11444,0,1,1
62,Male,White,Some-college,Sales,36,0,3048,0,0
20,Male,White,Some-college,Other-service,44,0,0,0,0
44,Male,White,Some-college,Prof-specialty,54,0,0,1,1
60,Female,White,HS-grad,Sales,42,0,0,0,0
57,Male,White,Bachelors,Craft-repair,38,0,0,0,1
55,Male,White,Some-college,Adm-clerical,41,0,0,0,0
50,Female,White,Doctorate,Exec-managerial,40,0,0,1,1
45,Female,White,Some-college,Prof-specialty,52,0,0,0,0
18,Male,White,Bachelors,Other-service,43,0,0,0,1
25,Male,White,Bachelors,Other-service,34,0,0,1,1
54,Female,White,Bachelors,Prof-specialty,50,0,0,0,1
49,Female,White,Some-college,Other-service,52,0,0,0,0
60,Male,White,Bachelors,Craft-repair,26,2853,0,0,1
54,Male,White,Bachelors,Exec-managerial,55,0,0,1,1
21,Male,White,Some-college,Adm-clerical,43,0,0,0,0
47,Male,White,Bachelors,Exec-managerial,42,0,3341,1,1
23,Female,White,Some-college,Exec-managerial,50,8457,0,1,1
63,Male,White,HS-grad,Prof-specialty,34,0,0,0,0
36,Female,White,Some-college,Sales,49,0,0,0,0
49,Female,Asian-Pac-Islander,Masters,Adm-clerical,36,0,0,0,1
26,Male,White,Some-college,Exec-managerial,25,0,0,0,0
29,Male,Black,Some-college,Craft-repair,30,0,0,0,0
28,Male,White,Bachelors,Prof-specialty,45,0,0,1,1
63,Male,White,Bachelors,Sales,30,0,0,1,0
33,Male,White,HS-grad,Sales,56,0,0,0,0
18,Male,Black,Masters,Prof-specialty,51,0,0,1,1
62,Male,White,Some-college,Exec-managerial,53,0,0,1,1
38,Male,White,HS-grad,Other-service,41,0,0,0,0
47,Female,White,Masters,Prof-specialty,42,0,0,1,1
30,Male,White,Bachelors,Other-service,28,0,0,0,1
51,Male,White,Some-college,Sales,49,0,0,1,0
21,Female,White,Some-college,Sales,43,0,0,0,0
45,Male,White,HS-grad,Craft-repair,45,0,0,0,0
55,Male,White,HS-grad,Craft-repair,56,0,0,0,0
48,Male,White,Bachelors,Sales,33,0,3500,1,1
44,Female,White,Masters,Craft-repair,38,0,0,1,1
22,Male,Black,HS-grad,Craft-repair,43,0,1417,0,0
42,Male,White,Bachelors,Craft-repair,30,0,0,1,0
20,Male,Asian-Pac-Islander,HS-grad,Sales,38,0,0,0,0
50,Male,White,HS-grad,Exec-managerial,44,0,0,0,0
21,Male,White,HS-grad,Exec-managerial,36,0,0,0,0
42,Male,White,Masters,Adm-clerical,53,0,0,1,1
37,Female,White,Bachelors,Craft-repair,24,0,0,0,0
51,Female,White,Some-college,Exec-managerial,51,0,0,0,1
43,Male,White,Doctorate,Adm-clerical,46,0,0,1,1
22,Male,Black,HS-grad,Prof-specialty,34,0,1582,0,0
52,Male,White,Bachelors,Craft-repair,30,0,0,1,1
45,Female,White,Some-college,Exec-managerial,19,0,0,0,0
46,Male,White,Some-college,Exec-managerial,32,0,344,1,0
26,Male,White,Bachelors,Other-service,50,0,0,1,1
55,Female,White,HS-grad,Exec-managerial,39,0,0,0,0
23,Female,Black,Bachelors,Other-service,51,4728,0,0,0
36,Male,White,Masters,Adm-clerical,33,0,0,1,1
61,Female,White,Bachelors,Other-service,47,7480,0,1,1
28,Female,White,HS-grad,Prof-specialty,32,0,0,0,0
19,Male,White,Masters,Craft-repair,30,0,0,1,1
64,Male,White,Masters,Exec-managerial,38,0,0,1,1
61,Female,White,HS-grad,Sales,33,0,0,0,0
61,Male,White,HS-grad,Craft-repair,24,0,0,0,0
26,Male,White,Masters,Sales,38,0,0,1,1
38,Male,White,Bachelors,Adm-clerical,41,0,0,0,1
41,Female,White,Bachelors,Exec-managerial,52,0,0,1,1
51,Female,White,Some-college,Craft-repair,49,0,0,0,0
39,Male,White,Bachelors,Craft-repair,52,0,0,1,1
20,Female,White,Doctorate,Exec-managerial,47,0,0,1,1
29,Female,White,Some-college,Prof-specialty,43,0,0,0,1
45,Female,Black,HS-grad,Adm-clerical,27,0,0,0,0
47,Male,White,HS-grad,Exec-managerial,41,0,0,0,0
43,Male,White,Masters,Other-service,45,0,0,1,1
38,Female,White,Some-college,Craft-repair,54,0,0,0,0
45,Male,White,Some-college,Prof-specialty,46,0,0,1,1
43,Male,Black,Doctorate,Craft-repair,52,0,0,1,1
50,Female,White,Bachelors,Sales,29,0,0,0,0
38,Male,White,Masters,Craft-repair,36,0,0,1,1
52,Female,White,HS-grad,Adm-clerical,44,0,0,0,0
51,Male,White,HS-grad,Exec-managerial,51,16201,0,1,1
58,Male,White,Bachelors,Craft-repair,38,18577,0,1,1
64,Male,White,Bachelors,Other-service,39,0,0,1,0
35,Male,White,Some-college,Sales,46,0,0,0,1
28,Male,White,HS-grad,Sales,28,0,0,0,0
40,Female,Black,HS-grad,Exec-managerial,56,0,0,0,0
39,Male,White,HS-grad,Sales,31,0,0,0,0
34,Male,White,Some-college,Exec-managerial,20,0,0,0,0
22,Male,Black,Doctorate,Adm-clerical,40,0,0,1,1
61,Male,White,HS-grad,Exec-managerial,56,7927,0,1,1
28,Male,White,Bachelors,Prof-specialty,45,0,0,1,1
47,Male,White,HS-grad,Sales,47,0,0,0,0
32,Male,White,Some-college,Sales,40,0,0,0,0
44,Female,White,Masters,Other-service,38,0,0,0,1
52,Male,White,HS-grad,Craft-repair,24,0,0,0,0
50,Female,White,Masters,Prof-specialty,17,0,0,1,1
37,Female,Black,HS-grad,Craft-repair,41,0,0,0,0
33,Female,White,Some-college,Exec-managerial,53,0,0,0,1
51,Male,White,HS-grad,Adm-clerical,43,0,0,0,0
19,Male,White,Bachelors,Other-service,46,0,0,1,1
52,Male,White,Bachelors,Sales,55,0,0,1,1
57,Female,White,HS-grad,Adm-clerical,43,0,0,0,0
45,Male,White,Some-college,Exec-managerial,38,0,0,0,0
64,Male,White,HS-grad,Exec-managerial,31,8191,0,1,1
56,Male,Black,Some-college,Prof-specialty,60,0,0,0,0
23,Male,White,Some-college,Craft-repair,45,0,0,1,0
26,Male,White,Bachelors,Sales,30,0,0,0,1
37,Male,Asian-Pac-Islander,Bachelors,Sales,28,0,0,0,1
18,Male,White,Bachelors,Adm-clerical,52,0,0,1,1
25,Male,White,Doctorate,Prof-specialty,29,0,0,1,1
40,Male,White,Bachelors,Other-service,58,0,0,1,1
20,Male,White,HS-grad,Exec-managerial,12,0,0,0,0
21,Male,Black,HS-grad,Prof-specialty,54,0,0,0,0
42,Female,White,Doctorate,Sales,44,0,0,1,1
64,Male,White,Bachelors,Other-service,41,0,0,1,1
55,Female,White,HS-grad,Craft-repair,38,0,0,0,0
32,Male,White,HS-grad,Adm-clerical,58,0,0,0,0
38,Female,White,HS-grad,Exec-managerial,47,0,0,0,0
52,Male,White,Some-college,Exec-managerial,30,0,0,1,0
63,Male,White,Bachelors,Exec-managerial,22,0,0,1,1
31,Male,White,Some-college,Craft-repair,41,0,0,0,0
53,Female,White,Masters,Sales,39,0,3719,1,1
29,Male,White,Masters,Sales,24,0,0,1,1
34,Male,White,Masters,Prof-specialty,39,0,0,1,1
56,Male,Black,HS-grad,Other-service,34,0,0,0,0
26,Male,Black,Bachelors,Prof-specialty,40,0,0,1,1
52,Male,White,Masters,Sales,47,0,0,1,1
30,Male,Black,HS-grad,Exec-managerial,54,0,0,0,0
32,Male,White,Masters,Craft-repair,49,0,0,1,1
35,Male,White,HS-grad,Sales,32,0,0,0,0
50,Female,White,Some-college,Craft-repair,43,0,0,0,0
23,Male,White,Masters,Adm-clerical,40,0,0,1,1
44,Male,White,Bachelors,Exec-managerial,26,0,0,1,1
40,Female,White,HS-grad,Adm-clerical,43,0,0,0,0
44,Male,Amer-Indian-Eskimo,Some-college,Sales,58,0,0,0,0
51,Male,White,Some-college,Prof-specialty,40,0,0,0,0
63,Female,White,HS-grad,Sales,24,4591,0,0,0
55,Male,White,Some-college,Adm-clerical,40,0,0,0,0
31,Male,White,HS-grad,Craft-repair,27,0,0,0,0
53,Female,White,HS-grad,Other-service,48,6311,0,0,0
25,Female,White,Some-college,Other-service,45,0,0,0,0
52,Male,White,Some-college,Sales,38,0,0,0,0
36,Male,White,Masters,Prof-specialty,36,0,0,1,1
47,Male,White,Some-college,Adm-clerical,37,0,0,0,0
31,Male,White,Bachelors,Sales,40,0,0,1,1
37,Male,White,Some-college,Adm-clerical,32,0,0,0,0
42,Male,White,HS-grad,Adm-clerical,26,0,0,0,0
57,Female,White,Bachelors,Exec-managerial,51,0,0,1,1
41,Female,Black,Bachelors,Other-service,36,0,0,0,0
31,Male,White,HS-grad,Other-service,41,0,0,0,0
43,Male,Black,HS-grad,Craft-repair,42,0,0,0,0
55,Male,Other,HS-grad,Exec-managerial,43,0,0,0,0
40,Male,White,Bachelors,Other-service,28,0,0,0,0
39,Male,White,HS-grad,Adm-clerical,23,0,0,0,0
36,Female,Black,Masters,Prof-specialty,34,0,0,1,1
63,Male,Other,HS-grad,Prof-specialty,43,0,0,0,0
20,Female,White,HS-grad,Exec-managerial,32,0,0,0,0
59,Male,White,Doctorate,Prof-specialty,36,0,0,1,1
36,Male,White,Some-college,Adm-clerical,61,0,0,0,0
26,Male,White,Some-college,Sales,21,0,0,0,0
45,Male,White,HS-grad,Adm-clerical,32,0,0,0,0
37,Female,White,Doctorate,Other-service,58,0,0,1,1
62,Female,White,Bachelors,Sales,39,0,0,0,1
24,Male,White,Bachelors,Prof-specialty,32,12329,3553,1,1
31,Male,White,HS-grad,Craft-repair,51,0,0,0,0
26,Male,White,Some-college,Craft-repair,40,0,0,0,0
36,Female,White,Bachelors,Adm-clerical,36,0,0,0,0
64,Female,Black,Bachelors,Adm-clerical,41,0,0,0,0
31,Male,White,Bachelors,Prof-specialty,33,0,0,1,1
55,Male,White,Some-college,Craft-repair,29,0,0,0,0
53,Male,White,Masters,Craft-repair,38,0,0,1,1
57,Male,White,HS-grad,Adm-clerical,29,15540,0,0,0
34,Male,White,Masters,Other-service,40,0,2484,1,1
47,Male,White,HS-grad,Craft-repair,43,0,0,0,0
26,Female,White,Masters,Adm-clerical,48,0,0,1,1
50,Male,White,Bachelors,Exec-managerial,51,0,0,1,1
42,Male,White,Some-college,Craft-repair,35,0,0,0,0
31,Female,White,HS-grad,Sales,44,0,0,0,0
28,Male,Black,Masters,Prof-specialty,44,0,0,1,1
52,Male,White,Bachelors,Adm-clerical,43,0,0,1,0
58,Male,White,HS-grad,Craft-repair,35,18519,0,0,0
31,Male,White,HS-grad,Craft-repair,29,0,0,0,0
47,Male,White,HS-grad,Other-service,45,17202,0,1,0
58,Male,White,Bachelors,Adm-clerical,22,0,0,0,1
21,Female,White,Some-college,Sales,37,0,0,0,0
21,Male,White,Bachelors,Craft-repair,14,0,0,0,1
45,Female,White,Masters,Exec-managerial,26,0,0,1,1
25,Male,Black,Some-college,Prof-specialty,31,0,0,0,0
19,Female,White,Masters,Adm-clerical,50,0,0,1,1
58,Male,White,Doctorate,Craft-repair,46,0,0,1,1
63,Female,White,Masters,Other-service,34,0,0,1,1
39,Male,Black,HS-grad,Other-service,47,0,0,0,0
58,Male,Black,Some-college,Prof-specialty,48,0,0,1,0
33,Male,White,HS-grad,Adm-clerical,38,0,0,0,0
46,Female,White,Masters,Adm-clerical,26,1619,0,1,1
47,Male,White,Doctorate,Adm-clerical,37,17041,0,1,1
29,Male,White,HS-grad,Sales,39,0,0,0,0
52,Male,White,HS-grad,Exec-managerial,27,0,0,0,0
28,Female,White,HS-grad,Other-service,43,9319,0,0,0
63,Male,White,Some-college,Adm-clerical,42,0,0,0,0
38,Female,Black,Some-college,Sales,44,0,0,0,0
38,Female,Other,HS-grad,Adm-clerical,42,0,0,0,0
22,Male,White,Masters,Adm-clerical,47,0,0,1,1
37,Male,White,Some-college,Sales,38,0,0,0,0
54,Female,Black,Bachelors,Exec-managerial,42,0,0,0,1
20,Male,White,Bachelors,Prof-specialty,36,0,0,1,1
61,Male,White,Doctorate,Other-service,34,0,0,1,1
50,Female,White,Some-college,Craft-repair,53,0,0,0,0
26,Female,White,Some-college,Adm-clerical,19,0,0,0,0
26,Female,White,HS-grad,Exec-managerial,48,0,0,0,0
21,Male,White,Bachelors,Other-service,33,0,0,0,1
52,Male,White,HS-grad,Craft-repair,32,0,0,0,0
34,Male,White,Bachelors,Adm-clerical,42,0,0,0,1
51,Male,White,HS-grad,Craft-repair,25,0,0,0,0
41,Male,White,Some-college,Sales,31,0,0,0,0
49,Male,Black,Bachelors,Other-service,31,0,0,0,0
18,Male,White,Some-college,Exec-managerial,37,0,0,1,0
25,Female,White,HS-grad,Exec-managerial,31,0,2876,0,0
62,Female,White,Masters,Other-service,56,0,0,1,1
40,Female,White,Bachelors,Prof-specialty,57,0,0,1,1
64,Male,White,HS-grad,Prof-specialty,19,0,0,0,0
57,Male,White,Bachelors,Craft-repair,45,0,0,1,1
29,Female,White,Some-college,Sales,48,1861,0,0,0
29,Male,White,Some-college,Craft-repair,45,0,0,0,0
63,Male,White,HS-grad,Adm-clerical,33,0,0,0,0
64,Male,White,Bachelors,Exec-managerial,37,0,0,1,1
32,Male,White,Some-college,Craft-repair,32,0,0,0,0
58,Male,White,HS-grad,Craft-repair,35,0,0,0,0
36,Female,White,Bachelors,Other-service,27,0,0,0,0
43,Female,White,Masters,Exec-managerial,38,0,0,1,1
46,Male,White,Some-college,Exec-managerial,24,0,0,1,1
39,Male,White,Bachelors,Prof-specialty,37,0,0,1,1
57,Female,White,Bachelors,Prof-specialty,27,0,0,0,1
38,Male,White,Some-college,Exec-managerial,42,0,335,0,0
55,Male,White,Bachelors,Craft-repair,33,0,0,0,1
37,Female,White,Bachelors,Adm-clerical,42,0,0,0,0
46,Female,White,Masters,Craft-repair,50,0,0,1,1
21,Female,Amer-Indian-Eskimo,Some-college,Adm-clerical,55,0,1896,0,0
24,Male,White,HS-grad,Exec-managerial,14,0,0,0,0
45,Male,White,Some-college,Other-service,31,0,0,0,0
45,Female,White,Masters,Adm-clerical,36,0,0,0,1
21,Male,White,Bachelors,Prof-specialty,44,0,0,1,1
39,Female,White,Some-college,Other-service,23,0,0,0,0
29,Male,White,HS-grad,Exec-managerial,30,0,0,0,0
62,Female,White,HS-grad,Sales,41,0,0,0,0
20,Male,Black,Masters,Adm-clerical,40,0,0,1,1
39,Male,White,HS-grad,Adm-clerical,43,0,0,0,0
61,Male,White,Bachelors,Other-service,44,0,0,0,1
19,Female,White,Bachelors,Sales,43,0,0,0,1
41,Male,White,HS-grad,Sales,41,0,0,0,0
51,Male,White,Some-college,Exec-managerial,40,0,3328,0,1
44,Female,White,Masters,Other-service,46,0,0,1,1
58,Male,Black,Some-college,Craft-repair,17,0,0,0,0
18,Male,White,HS-grad,Sales,55,0,0,0,0
25,Male,White,HS-grad,Adm-clerical,17,0,0,0,0
40,Female,White,Bachelors,Sales,29,13118,0,0,1
55,Male,White,Bachelors,Exec-managerial,37,0,0,1,1
23,Male,White,HS-grad,Exec-managerial,46,0,0,0,1
39,Female,White,Some-college,Adm-clerical,10,0,0,0,0
42,Male,White,Some-college,Adm-clerical,39,0,0,0,0
35,Male,White,Some-college,Adm-clerical,47,0,0,0,0
34,Male,White,Bachelors,Craft-repair,49,0,0,1,1
29,Female,White,Some-college,Adm-clerical,33,0,0,0,0
23,Male,White,HS-grad,Other-service,36,0,0,0,0
43,Female,White,Bachelors,Exec-managerial,33,0,0,1,1
44,Female,White,Some-college,Exec-managerial,36,7862,0,1,1
25,Male,White,Masters,Sales,29,0,0,1,1
36,Female,White,Bachelors,Adm-clerical,31,0,0,0,0
59,Male,Amer-Indian-Eskimo,HS-grad,Craft-repair,44,0,0,0,0
18,Male,White,HS-grad,Other-service,41,0,0,0,0
46,Male,White,Doctorate,Prof-specialty,44,0,0,1,1
62,Female,White,HS-grad,Sales,42,0,3279,0,0
52,Male,Black,Some-college,Other-service,47,0,0,0,0
57,Male,White,Bachelors,Craft-repair,48,0,0,1,1
31,Male,White,HS-grad,Adm-clerical,22,0,0,0,0
52,Male,White,HS-grad,Craft-repair,31,0,0,0,0
62,Male,White,HS-grad,Prof-specialty,37,0,0,0,0
37,Male,White,HS-grad,Other-service,39,8503,0,0,0
30,Male,White,Doctorate,Craft-repair,33,0,0,1,1
55,Male,Black,Some-college,Prof-specialty,49,0,0,0,0
63,Male,Black,Some-college,Prof-specialty,59,0,0,0,0
25,Male,White,Some-college,Other-service,41,0,0,0,0
60,Female,White,Some-college,Prof-specialty,40,0,0,0,0
37,Female,White,Masters,Other-service,48,0,0,1,1
50,Male,White,Some-college,Craft-repair,21,0,0,0,0
43,Male,White,HS-grad,Adm-clerical,40,0,0,0,0
56,Female,Amer-Indian-Eskimo,HS-grad,Exec-managerial,49,0,0,0,0
38,Female,White,HS-grad,Exec-managerial,33,0,0,0,0
59,Male,White,HS-grad,Craft-repair,27,0,0,0,0
60,Male,Black,HS-grad,Adm-clerical,38,0,0,0,0
58,Male,White,Some-college,Exec-managerial,39,0,3649,0,0
26,Male,White,HS-grad,Prof-specialty,30,0,0,0,0
41,Male,White,Bachelors,Craft-repair,60,0,0,1,1
54,Female,White,HS-grad,Craft-repair,35,0,0,0,0
58,Male,White,Bachelors,Sales,28,0,0,1,0
34,Female,White,Bachelors,Sales,39,0,0,0,1
41,Female,White,Bachelors,Sales,49,0,0,0,1
38,Female,Other,HS-grad,Other-service,40,9314,0,0,0
56,Female,Other,HS-grad,Adm-clerical,44,0,0,0,0
58,Female,White,Some-college,Craft-repair,31,0,0,0,0
56,Male,White,Doctorate,Sales,54,0,0,1,1
30,Female,White,HS-grad,Craft-repair,45,0,0,0,0
28,Female,White,HS-grad,Prof-specialty,50,0,0,0,0
63,Male,White,HS-grad,Sales,43,0,0,0,0
36,Female,Asian-Pac-Islander,Some-college,Craft-repair,48,0,0,0,0
28,Female,Black,Bachelors,Adm-clerical,31,0,0,0,0
30,Female,White,Bachelors,Other-service,35,0,0,0,1
63,Male,White,Some-college,Adm-clerical,53,0,0,0,0
62,Male,White,HS-grad,Adm-clerical,55,0,0,0,0
18,Male,White,Bachelors,Sales,28,0,2999,0,0
57,Male,White,Bachelors,Adm-clerical,42,0,0,0,1
61,Male,White,Some-college,Other-service,35,0,0,0,0
36,Male,White,Some-college,Exec-managerial,33,0,0,0,0
29,Female,White,Doctorate,Other-service,42,0,0,1,1
25,Male,Black,HS-grad,Prof-specialty,51,0,0,0,0
25,Male,White,HS-grad,Other-service,44,0,0,0,0
62,Male,White,Some-college,Craft-repair,36,0,0,0,0
29,Male,White,Some-college,Exec-managerial,45,0,0,1,1
50,Male,White,Bachelors,Sales,36,0,0,0,1
62,Male,White,Some-college,Craft-repair,44,10358,0,1,1
43,Male,White,Bachelors,Other-service,53,0,0,1,1
56,Male,Black,Bachelors,Craft-repair,19,0,0,0,1
45,Male,White,Masters,Adm-clerical,47,0,0,1,1
22,Male,White,HS-grad,Craft-repair,24,19287,0,0,0
25,Male,White,Some-college,Craft-repair,52,0,0,0,0
42,Male,White,Bachelors,Other-service,33,0,0,1,1
44,Male,White,HS-grad,Prof-specialty,27,0,0,0,0
63,Female,Black,Some-college,Other-service,46,0,0,0,0
40,Female,White,Some-college,Sales,43,0,0,0,0
47,Male,White,Bachelors,Exec-managerial,30,0,0,1,1
62,Male,White,HS-grad,Adm-clerical,27,0,0,0,0
64,Female,White,Masters,Prof-specialty,38,0,0,1,1
40,Male,White,Bachelors,Exec-managerial,27,0,3216,1,1
64,Female,White,Some-college,Exec-managerial,29,0,0,0,0
37,Female,White,Some-college,Prof-specialty,41,0,2642,0,0
35,Female,White,Bachelors,Adm-clerical,30,0,0,0,0
35,Female,Black,Bachelors,Sales,44,0,0,0,0
19,Female,White,Bachelors,Prof-specialty,54,0,0,1,1
21,Male,Asian-Pac-Islander,Some-college,Prof-specialty,38,0,0,0,0
47,Female,White,Bachelors,Prof-specialty,41,0,0,1,1
50,Female,Black,HS-grad,Adm-clerical,60,0,0,0,0
53,Male,White,HS-grad,Prof-specialty,28,0,0,0,0
35,Male,White,Masters,Prof-specialty,51,0,0,1,1
54,Male,Asian-Pac-Islander,Bachelors,Craft-repair,50,0,0,1,1
36,Female,White,Bachelors,Craft-repair,48,0,0,1,1
64,Male,Black,Some-college,Craft-repair,52,0,0,0,0
45,Female,Black,Some-college,Craft-repair,42,0,0,0,0
57,Female,White,Some-college,Prof-specialty,34,6121,0,0,1
37,Female,White,Bachelors,Craft-repair,50,0,0,1,1
50,Female,White,HS-grad,Exec-managerial,51,0,0,0,0
29,Female,White,Masters,Sales,51,0,0,1,1
32,Male,White,HS-grad,Craft-repair,40,0,0,0,0
58,Female,White,Some-college,Adm-clerical,32,0,0,0,0
56,Male,White,Masters,Sales,41,0,3808,1,1
19,Male,Black,Bachelors,Other-service,49,0,0,1,1
46,Male,White,Some-college,Other-service,50,0,0,0,0
58,Male,White,Some-college,Exec-managerial,35,0,0,0,0
27,Male,Black,Bachelors,Sales,43,0,0,0,0
19,Male,White,HS-grad,Sales,26,0,0,0,0
28,Male,White,HS-grad,Exec-managerial,49,0,0,0,0
30,Female,White,HS-grad,Other-service,32,0,0,0,0
27,Male,White,Bachelors,Craft-repair,47,0,0,1,1
31,Male,White,Masters,Exec-managerial,28,0,0,1,1
35,Male,White,Some-college,Adm-clerical,50,0,0,0,0
26,Female,Amer-Indian-Eskimo,HS-grad,Exec-managerial,43,0,0,0,0
56,Female,White,Bachelors,Prof-specialty,32,0,0,1,1
45,Male,White,Masters,Other-service,46,0,0,1,1
20,Female,White,HS-grad,Prof-specialty,34,0,0,0,0
37,Male,White,Some-college,Other-service,47,0,0,0,0
23,Male,Black,HS-grad,Other-service,37,0,0,0,0
44,Male,White,Bachelors,Sales,22,0,0,0,1
19,Male,White,Bachelors,Craft-repair,30,0,0,0,1
46,Male,White,Some-college,Craft-repair,35,0,0,0,0
55,Male,Black,HS-grad,Other-service,53,0,0,0,0
20,Male,White,Some-college,Other-service,49,13072,0,1,1
33,Female,White,Bachelors,Prof-specialty,56,0,0,1,1
47,Female,White,HS-grad,Adm-clerical,56,0,0,0,0
57,Male,White,HS-grad,Exec-managerial,34,16507,0,1,1
19,Male,White,Some-college,Other-service,38,0,0,0,0
34,Male,White,Some-college,Other-service,35,0,0,0,0
58,Female,White,Bachelors,Exec-managerial,33,0,0,1,1
29,Male,White,HS-grad,Exec-managerial,21,0,0,0,0
52,Male,White,Bachelors,Adm-clerical,39,0,0,0,1
60,Male,White,HS-grad,Adm-clerical,27,0,0,0,0
18,Male,White,HS-grad,Exec-managerial,39,0,0,0,0
62,Male,White,Some-college,Other-service,61,0,0,1,0
32,Male,White,Some-college,Other-service,34,0,0,0,0
43,Female,White,HS-grad,Exec-managerial,41,0,0,0,0
54,Female,White,HS-grad,Other-service,49,0,0,0,0
38,Male,White,Some-college,Adm-clerical,42,0,0,0,0
48,Male,White,Some-college,Exec-managerial,42,0,0,0,1
42,Male,Black,Bachelors,Adm-clerical,36,0,0,0,0
40,Female,White,HS-grad,Other-service,37,5773,0,0,0
41,Female,White,HS-grad,Other-service,30,0,0,0,0
55,Male,White,Bachelors,Sales,48,14209,0,1,1
45,Male,Asian-Pac-Islander,Bachelors,Prof-specialty,22,0,0,1,1
38,Male,White,Bachelors,Prof-specialty,49,0,0,1,1
60,Male,White,Masters,Adm-clerical,25,0,0,1,1
35,Female,White,HS-grad,Exec-managerial,49,0,0,0,0
53,Female,White,Bachelors,Prof-specialty,36,0,1960,0,1
52,Male,White,Bachelors,Other-service,27,0,0,1,1
62,Male,White,Some-college,Craft-repair,45,0,0,0,0
26,Female,White,Some-college,Exec-managerial,49,0,0,0,0
55,Male,White,HS-grad,Adm-clerical,35,0,0,0,0
47,Female,Black,HS-grad,Other-service,47,0,0,0,0
61,Male,White,Some-college,Other-service,17,0,0,0,0
51,Female,White,Bachelors,Craft-repair,26,3183,0,0,0
49,Male,Black,Bachelors,Adm-clerical,52,0,0,1,1
20,Male,Black,HS-grad,Exec-managerial,37,0,2954,0,0
20,Male,Amer-Indian-Eskimo,Bachelors,Other-service,21,0,0,0,0
45,Male,Black,HS-grad,Sales,33,0,0,0,0
61,Male,Other,Some-college,Other-service,30,0,2413,0,0
32,Female,White,Masters,Sales,38,0,0,1,1
58,Female,White,HS-grad,Sales,36,0,0,0,0
40,Male,White,Some-college,Exec-managerial,41,0,0,0,1
57,Male,White,Bachelors,Exec-managerial,39,0,0,1,1
28,Female,White,Bachelors,Craft-repair,53,0,0,0,1
49,Female,Asian-Pac-Islander,Masters,Other-service,44,0,0,1,1
53,Male,White,Masters,Exec-managerial,44,2037,0,1,1
50,Female,Black,Bachelors,Exec-managerial,51,4333,0,0,1
